Data;Ta_Base
01/10/2015 10:05;22.6
01/10/2015 10:10;23.2
01/10/2015 10:15;23.4
01/10/2015 10:20;23.3
01/10/2015 10:25;23
01/10/2015 10:30;23.2
01/10/2015 10:35;23.3
01/10/2015 10:40;23.3
01/10/2015 10:45;23.8
01/10/2015 10:50;23.5
01/10/2015 10:55;24
01/10/2015 11:00;24.5
01/10/2015 11:05;24.7
01/10/2015 11:10;24.5
01/10/2015 11:15;24.6
01/10/2015 11:20;24.3
01/10/2015 11:25;24.4
01/10/2015 11:30;24.5
01/10/2015 11:35;25.4
01/10/2015 11:40;25.8
01/10/2015 11:45;24.8
01/10/2015 11:50;25
01/10/2015 11:55;24.8
01/10/2015 12:00;25.5
01/10/2015 12:05;25.4
01/10/2015 12:10;26
01/10/2015 12:15;25.8
01/10/2015 12:20;25.9
01/10/2015 12:25;25.5
01/10/2015 12:30;25.8
01/10/2015 12:35;25.7
01/10/2015 12:40;25.7
01/10/2015 12:45;25.7
01/10/2015 12:50;25.5
01/10/2015 12:55;24.9
01/10/2015 13:00;24.8
01/10/2015 13:05;24.4
01/10/2015 13:10;24.6
01/10/2015 13:15;24.6
01/10/2015 13:20;24.9
01/10/2015 13:25;24.4
01/10/2015 13:30;23.9
01/10/2015 13:35;23.2
01/10/2015 13:40;23
01/10/2015 13:45;23.1
01/10/2015 13:50;22.8
01/10/2015 13:55;22.6
01/10/2015 14:00;22.7
01/10/2015 14:05;22.9
01/10/2015 14:10;22.8
01/10/2015 14:15;22.8
01/10/2015 14:20;22.7
01/10/2015 14:25;22.4
01/10/2015 14:30;22.9
01/10/2015 14:35;22.6
01/10/2015 14:40;22.6
01/10/2015 14:45;22.8
01/10/2015 14:50;22.9
01/10/2015 14:55;22.9
01/10/2015 15:00;23.2
01/10/2015 15:05;22.6
01/10/2015 15:10;22.5
01/10/2015 15:15;22.3
01/10/2015 15:20;22.1
01/10/2015 15:25;21.9
01/10/2015 15:30;21.6
01/10/2015 15:35;21.8
01/10/2015 15:40;21.6
01/10/2015 15:45;21.7
01/10/2015 15:50;21.7
01/10/2015 15:55;21.6
01/10/2015 16:00;21.5
01/10/2015 16:05;21.4
01/10/2015 16:10;21.3
01/10/2015 16:15;21.1
01/10/2015 16:20;20.9
01/10/2015 16:25;21
01/10/2015 16:30;21
01/10/2015 16:35;21
01/10/2015 16:40;21.1
01/10/2015 16:45;20.9
01/10/2015 16:50;21
01/10/2015 16:55;21
01/10/2015 17:00;20.8
01/10/2015 17:05;20.8
01/10/2015 17:10;20.6
01/10/2015 17:15;20.5
01/10/2015 17:20;20.5
01/10/2015 17:25;20.3
01/10/2015 17:30;20.3
01/10/2015 17:35;20.4
01/10/2015 17:40;20.3
01/10/2015 17:45;20.3
01/10/2015 17:50;20.2
01/10/2015 17:55;20.3
01/10/2015 18:00;20.2
01/10/2015 18:05;20.3
01/10/2015 18:10;20.2
01/10/2015 18:15;20.2
01/10/2015 18:20;20.2
01/10/2015 18:25;20.1
01/10/2015 18:30;20.1
01/10/2015 18:35;20.2
01/10/2015 18:40;20.2
01/10/2015 18:45;20.2
01/10/2015 18:50;20.2
01/10/2015 18:55;20.3
01/10/2015 19:00;20.2
01/10/2015 19:05;20.1
01/10/2015 19:10;20.2
01/10/2015 19:15;20.3
01/10/2015 19:20;20
01/10/2015 19:25;20.1
01/10/2015 19:30;20
01/10/2015 19:35;19.9
01/10/2015 19:40;19.9
01/10/2015 19:45;19.8
01/10/2015 19:50;19.8
01/10/2015 19:55;19.8
01/10/2015 20:00;19.8
01/10/2015 20:05;19.7
01/10/2015 20:10;19.7
01/10/2015 20:15;19.7
01/10/2015 20:20;19.6
01/10/2015 20:25;19.6
01/10/2015 20:30;19.6
01/10/2015 20:35;19.6
01/10/2015 20:40;19.6
01/10/2015 20:45;19.7
01/10/2015 20:50;19.5
01/10/2015 20:55;19.5
01/10/2015 21:00;19.6
01/10/2015 21:05;19.5
01/10/2015 21:10;19.5
01/10/2015 21:15;19.5
01/10/2015 21:20;19.5
01/10/2015 21:25;19.2
01/10/2015 21:30;19.4
01/10/2015 21:35;19.4
01/10/2015 21:40;19.2
01/10/2015 21:45;19.2
01/10/2015 21:50;19.1
01/10/2015 21:55;19.2
01/10/2015 22:00;19
01/10/2015 22:05;19
01/10/2015 22:10;19.1
01/10/2015 22:15;19.1
01/10/2015 22:20;19
01/10/2015 22:25;19
01/10/2015 22:30;19
01/10/2015 22:35;19.1
01/10/2015 22:40;19
01/10/2015 22:45;19.1
01/10/2015 22:50;19.1
01/10/2015 22:55;19.1
01/10/2015 23:00;19.1
01/10/2015 23:05;19.1
01/10/2015 23:10;19.2
01/10/2015 23:15;19.2
01/10/2015 23:20;19.2
01/10/2015 23:25;19.2
01/10/2015 23:30;19.4
01/10/2015 23:35;19.4
01/10/2015 23:40;19.5
01/10/2015 23:45;19.4
01/10/2015 23:50;19.4
01/10/2015 23:55;19.4
02/10/2015 00:00;19.2
02/10/2015 00:05;19.1
02/10/2015 00:10;18.9
02/10/2015 00:15;19.2
02/10/2015 00:20;19.1
02/10/2015 00:25;19.2
02/10/2015 00:30;19.1
02/10/2015 00:35;19
02/10/2015 00:40;19
02/10/2015 00:45;19.2
02/10/2015 00:50;19.2
02/10/2015 00:55;19.2
02/10/2015 01:00;19.2
02/10/2015 01:05;19.2
02/10/2015 01:10;19.2
02/10/2015 01:15;19.1
02/10/2015 01:20;19
02/10/2015 01:25;19
02/10/2015 01:30;19
02/10/2015 01:35;18.9
02/10/2015 01:40;18.7
02/10/2015 01:45;18.6
02/10/2015 01:50;18.7
02/10/2015 01:55;18.8
02/10/2015 02:00;18.8
02/10/2015 02:05;18.8
02/10/2015 02:10;18.7
02/10/2015 02:15;18.6
02/10/2015 02:20;18.7
02/10/2015 02:25;18.7
02/10/2015 02:30;18.8
02/10/2015 02:35;18.6
02/10/2015 02:40;18.1
02/10/2015 02:45;18.6
02/10/2015 02:50;18.6
02/10/2015 02:55;18.7
02/10/2015 03:00;18.6
02/10/2015 03:05;18.7
02/10/2015 03:10;18.6
02/10/2015 03:15;18.5
02/10/2015 03:20;18.4
02/10/2015 03:25;18.4
02/10/2015 03:30;18.2
02/10/2015 03:35;18.2
02/10/2015 03:40;18.2
02/10/2015 03:45;18.3
02/10/2015 03:50;18.3
02/10/2015 03:55;18.3
02/10/2015 04:00;18.3
02/10/2015 04:05;18.4
02/10/2015 04:10;18.4
02/10/2015 04:15;18.3
02/10/2015 04:20;18.3
02/10/2015 04:25;18.2
02/10/2015 04:30;18.2
02/10/2015 04:35;18.1
02/10/2015 04:40;18.1
02/10/2015 04:45;18
02/10/2015 04:50;18
02/10/2015 04:55;18
02/10/2015 05:00;17.9
02/10/2015 05:05;18
02/10/2015 05:10;18.1
02/10/2015 05:15;18
02/10/2015 05:20;18
02/10/2015 05:25;17.9
02/10/2015 05:30;17.9
02/10/2015 05:35;17.9
02/10/2015 05:40;17.9
02/10/2015 05:45;17.9
02/10/2015 05:50;18
02/10/2015 05:55;18
02/10/2015 06:00;18.1
02/10/2015 06:05;18.1
02/10/2015 06:10;18.1
02/10/2015 06:15;18.1
02/10/2015 06:20;18.1
02/10/2015 06:25;18.2
02/10/2015 06:30;18.2
02/10/2015 06:35;18.3
02/10/2015 06:40;18.3
02/10/2015 06:45;18.3
02/10/2015 06:50;18.3
02/10/2015 06:55;18.4
02/10/2015 07:00;18.5
02/10/2015 07:05;18.4
02/10/2015 07:10;18.4
02/10/2015 07:15;18.5
02/10/2015 07:20;18.4
02/10/2015 07:25;18.6
02/10/2015 07:30;18.6
02/10/2015 07:35;18.8
02/10/2015 07:40;18.7
02/10/2015 07:45;18.9
02/10/2015 07:50;19.1
02/10/2015 07:55;19.2
02/10/2015 08:00;19.4
02/10/2015 08:05;19.4
02/10/2015 08:10;19.7
02/10/2015 08:15;19.9
02/10/2015 08:20;20.1
02/10/2015 08:25;20.3
02/10/2015 08:30;20.5
02/10/2015 08:35;20.6
02/10/2015 08:40;20.9
02/10/2015 08:45;21.2
02/10/2015 08:50;21.6
02/10/2015 08:55;22.3
02/10/2015 09:00;22.8
02/10/2015 09:05;23.1
02/10/2015 09:10;23.3
02/10/2015 09:15;23.9
02/10/2015 09:20;24.1
02/10/2015 09:25;24.5
02/10/2015 09:30;24.9
02/10/2015 09:35;25
02/10/2015 09:40;25.5
02/10/2015 09:45;26.1
02/10/2015 09:50;26.7
02/10/2015 09:55;27.2
02/10/2015 10:00;27.5
02/10/2015 10:05;27.6
02/10/2015 10:10;27.6
02/10/2015 10:15;27.5
02/10/2015 10:20;28.1
02/10/2015 10:25;27.9
02/10/2015 10:30;27.9
02/10/2015 10:35;28.1
02/10/2015 10:40;28.5
02/10/2015 10:45;27.6
02/10/2015 10:50;27.9
02/10/2015 10:55;27.9
02/10/2015 11:00;28.2
02/10/2015 11:05;28.1
02/10/2015 11:10;28.4
02/10/2015 11:15;28.8
02/10/2015 11:20;29.2
02/10/2015 11:25;29.5
02/10/2015 11:30;30.2
02/10/2015 11:35;30.3
02/10/2015 11:40;30.6
02/10/2015 11:45;30.7
02/10/2015 11:50;30
02/10/2015 11:55;30.4
02/10/2015 12:00;30.7
02/10/2015 12:05;30.3
02/10/2015 12:10;31.4
02/10/2015 12:15;31.8
02/10/2015 12:20;31.9
02/10/2015 12:25;31.4
02/10/2015 12:30;32
02/10/2015 12:35;31.9
02/10/2015 12:40;31.4
02/10/2015 12:45;30.4
02/10/2015 12:50;31.2
02/10/2015 12:55;31.8
02/10/2015 13:00;31.6
02/10/2015 13:05;31.9
02/10/2015 13:10;32.7
02/10/2015 13:15;32.9
02/10/2015 13:20;33.2
02/10/2015 13:25;32.9
02/10/2015 13:30;33
02/10/2015 13:35;32.7
02/10/2015 13:40;33
02/10/2015 13:45;32.7
02/10/2015 13:50;32.4
02/10/2015 13:55;32.1
02/10/2015 14:00;32.8
02/10/2015 14:05;33
02/10/2015 14:10;32.8
02/10/2015 14:15;33.5
02/10/2015 14:20;33.5
02/10/2015 14:25;33.5
02/10/2015 14:30;33.4
02/10/2015 14:35;33.2
02/10/2015 14:40;32.9
02/10/2015 14:45;32.8
02/10/2015 14:50;32.1
02/10/2015 14:55;32.1
02/10/2015 15:00;32.6
02/10/2015 15:05;32.6
02/10/2015 15:10;32.6
02/10/2015 15:15;32.9
02/10/2015 15:20;33.2
02/10/2015 15:25;33
02/10/2015 15:30;32.5
02/10/2015 15:35;32.7
02/10/2015 15:40;33
02/10/2015 15:45;33.1
02/10/2015 15:50;33.1
02/10/2015 15:55;32.8
02/10/2015 16:00;32.4
02/10/2015 16:05;31.9
02/10/2015 16:10;31.9
02/10/2015 16:15;31.4
02/10/2015 16:20;30.6
02/10/2015 16:25;30.2
02/10/2015 16:30;30.1
02/10/2015 16:35;30.1
02/10/2015 16:40;30
02/10/2015 16:45;29.9
02/10/2015 16:50;29.6
02/10/2015 16:55;29.5
02/10/2015 17:00;29
02/10/2015 17:05;28.8
02/10/2015 17:10;28.7
02/10/2015 17:15;28.6
02/10/2015 17:20;28.8
02/10/2015 17:25;28.7
02/10/2015 17:30;28.5
02/10/2015 17:35;28.1
02/10/2015 17:40;28.2
02/10/2015 17:45;28.1
02/10/2015 17:50;27.6
02/10/2015 17:55;27.7
02/10/2015 18:00;27.4
02/10/2015 18:05;27.2
02/10/2015 18:10;26.8
02/10/2015 18:15;26.3
02/10/2015 18:20;25.8
02/10/2015 18:25;25.6
02/10/2015 18:30;25.6
02/10/2015 18:35;25.6
02/10/2015 18:40;25.6
02/10/2015 18:45;25.6
02/10/2015 18:50;25.4
02/10/2015 18:55;25.2
02/10/2015 19:00;24.9
02/10/2015 19:05;24.8
02/10/2015 19:10;25
02/10/2015 19:15;24.7
02/10/2015 19:20;24.5
02/10/2015 19:25;24.7
02/10/2015 19:30;24.6
02/10/2015 19:35;24.4
02/10/2015 19:40;24.5
02/10/2015 19:45;24.1
02/10/2015 19:50;23.7
02/10/2015 19:55;23.5
02/10/2015 20:00;23.3
02/10/2015 20:05;23
02/10/2015 20:10;22.9
02/10/2015 20:15;22.9
02/10/2015 20:20;22.9
02/10/2015 20:25;22.7
02/10/2015 20:30;23.2
02/10/2015 20:35;23
02/10/2015 20:40;22.3
02/10/2015 20:45;21.2
02/10/2015 20:50;20.9
02/10/2015 20:55;20.9
02/10/2015 21:00;21.3
02/10/2015 21:05;21.6
02/10/2015 21:10;21.7
02/10/2015 21:15;21.8
02/10/2015 21:20;21.7
02/10/2015 21:25;21.7
02/10/2015 21:30;21.7
02/10/2015 21:35;21.7
02/10/2015 21:40;21.8
02/10/2015 21:45;21.8
02/10/2015 21:50;22.1
02/10/2015 21:55;21.9
02/10/2015 22:00;21.8
02/10/2015 22:05;21.7
02/10/2015 22:10;21.6
02/10/2015 22:15;21.3
02/10/2015 22:20;21
02/10/2015 22:25;21.1
02/10/2015 22:30;21.4
02/10/2015 22:35;21.3
02/10/2015 22:40;21.2
02/10/2015 22:45;21.1
02/10/2015 22:50;21.1
02/10/2015 22:55;21
02/10/2015 23:00;21.2
02/10/2015 23:05;21.4
02/10/2015 23:10;21.1
02/10/2015 23:15;20.9
02/10/2015 23:20;20.8
02/10/2015 23:25;20.5
02/10/2015 23:30;20.4
02/10/2015 23:35;20.3
02/10/2015 23:40;20.3
02/10/2015 23:45;20.4
02/10/2015 23:50;20.4
02/10/2015 23:55;20.5
03/10/2015 00:00;20.8
03/10/2015 00:05;20.9
03/10/2015 00:10;20.9
03/10/2015 00:15;20.5
03/10/2015 00:20;20.4
03/10/2015 00:25;20.6
03/10/2015 00:30;20.5
03/10/2015 00:35;20.5
03/10/2015 00:40;20.8
03/10/2015 00:45;20.9
03/10/2015 00:50;20.9
03/10/2015 00:55;20.8
03/10/2015 01:00;20.4
03/10/2015 01:05;20.1
03/10/2015 01:10;19.9
03/10/2015 01:15;19.8
03/10/2015 01:20;19.7
03/10/2015 01:25;19.9
03/10/2015 01:30;19.9
03/10/2015 01:35;19.8
03/10/2015 01:40;20
03/10/2015 01:45;19.9
03/10/2015 01:50;20
03/10/2015 01:55;20
03/10/2015 02:00;19.9
03/10/2015 02:05;19.9
03/10/2015 02:10;20
03/10/2015 02:15;19.7
03/10/2015 02:20;19.9
03/10/2015 02:25;20.2
03/10/2015 02:30;20.1
03/10/2015 02:35;20.3
03/10/2015 02:40;20.2
03/10/2015 02:45;20
03/10/2015 02:50;19.8
03/10/2015 02:55;19.6
03/10/2015 03:00;19.6
03/10/2015 03:05;19.5
03/10/2015 03:10;19.7
03/10/2015 03:15;19.8
03/10/2015 03:20;20
03/10/2015 03:25;20.1
03/10/2015 03:30;20.3
03/10/2015 03:35;20.3
03/10/2015 03:40;20.4
03/10/2015 03:45;20.3
03/10/2015 03:50;20.3
03/10/2015 03:55;20.4
03/10/2015 04:00;20.4
03/10/2015 04:05;20.5
03/10/2015 04:10;20.5
03/10/2015 04:15;20.5
03/10/2015 04:20;20.8
03/10/2015 04:25;20.6
03/10/2015 04:30;20.6
03/10/2015 04:35;20.5
03/10/2015 04:40;20.4
03/10/2015 04:45;20.5
03/10/2015 04:50;20.3
03/10/2015 04:55;20.3
03/10/2015 05:00;20.4
03/10/2015 05:05;20.2
03/10/2015 05:10;20.3
03/10/2015 05:15;20.2
03/10/2015 05:20;20.2
03/10/2015 05:25;20.2
03/10/2015 05:30;20.2
03/10/2015 05:35;20.2
03/10/2015 05:40;20.2
03/10/2015 05:45;20.3
03/10/2015 05:50;20.1
03/10/2015 05:55;20.2
03/10/2015 06:00;20.2
03/10/2015 06:05;20.2
03/10/2015 06:10;20.2
03/10/2015 06:15;20.2
03/10/2015 06:20;20
03/10/2015 06:25;19.9
03/10/2015 06:30;19.8
03/10/2015 06:35;19.8
03/10/2015 06:40;19.5
03/10/2015 06:45;19.2
03/10/2015 06:50;18.9
03/10/2015 06:55;18.8
03/10/2015 07:00;18.8
03/10/2015 07:05;18.8
03/10/2015 07:10;18.7
03/10/2015 07:15;18.6
03/10/2015 07:20;18.6
03/10/2015 07:25;18.4
03/10/2015 07:30;18.3
03/10/2015 07:35;18.4
03/10/2015 07:40;18.3
03/10/2015 07:45;18.3
03/10/2015 07:50;18.3
03/10/2015 07:55;18.3
03/10/2015 08:00;18.3
03/10/2015 08:05;18.4
03/10/2015 08:10;18.5
03/10/2015 08:15;18.3
03/10/2015 08:20;18.3
03/10/2015 08:25;18.4
03/10/2015 08:30;18.6
03/10/2015 08:35;18.5
03/10/2015 08:40;18.7
03/10/2015 08:45;18.6
03/10/2015 08:50;18.7
03/10/2015 08:55;18.6
03/10/2015 09:00;18.9
03/10/2015 09:05;19.2
03/10/2015 09:10;19.2
03/10/2015 09:15;19.7
03/10/2015 09:20;19.6
03/10/2015 09:25;19.7
03/10/2015 09:30;19.4
03/10/2015 09:35;19.5
03/10/2015 09:40;19.4
03/10/2015 09:45;19.6
03/10/2015 09:50;20
03/10/2015 09:55;20.2
03/10/2015 10:00;20.4
03/10/2015 10:05;20.3
03/10/2015 10:10;20.6
03/10/2015 10:15;20.4
03/10/2015 10:20;20.3
03/10/2015 10:25;20.6
03/10/2015 10:30;20.5
03/10/2015 10:35;20.6
03/10/2015 10:40;20.6
03/10/2015 10:45;21
03/10/2015 10:50;20.9
03/10/2015 10:55;20.8
03/10/2015 11:00;21.3
03/10/2015 11:05;21.1
03/10/2015 11:10;21.6
03/10/2015 11:15;21.9
03/10/2015 11:20;22.1
03/10/2015 11:25;22
03/10/2015 11:30;22.6
03/10/2015 11:35;23.1
03/10/2015 11:40;23.2
03/10/2015 11:45;23.7
03/10/2015 11:50;23.3
03/10/2015 11:55;24
03/10/2015 12:00;24.4
03/10/2015 12:05;24.6
03/10/2015 12:10;24.5
03/10/2015 12:15;25
03/10/2015 12:20;24.9
03/10/2015 12:25;25.4
03/10/2015 12:30;25.5
03/10/2015 12:35;25
03/10/2015 12:40;25.8
03/10/2015 12:45;26.1
03/10/2015 12:50;26.1
03/10/2015 12:55;26.3
03/10/2015 13:00;26.6
03/10/2015 13:05;26.8
03/10/2015 13:10;26.7
03/10/2015 13:15;27
03/10/2015 13:20;27.1
03/10/2015 13:25;27.2
03/10/2015 13:30;27.3
03/10/2015 13:35;28.1
03/10/2015 13:40;27.7
03/10/2015 13:45;27.9
03/10/2015 13:50;28.1
03/10/2015 13:55;27.2
03/10/2015 14:00;27.1
03/10/2015 14:05;26.8
03/10/2015 14:10;26.8
03/10/2015 14:15;26.7
03/10/2015 14:20;26.6
03/10/2015 14:25;26.6
03/10/2015 14:30;26.7
03/10/2015 14:35;27
03/10/2015 14:40;27.3
03/10/2015 14:45;27.7
03/10/2015 14:50;27.9
03/10/2015 14:55;27.6
03/10/2015 15:00;27.2
03/10/2015 15:05;26.8
03/10/2015 15:10;26.3
03/10/2015 15:15;26.1
03/10/2015 15:20;26
03/10/2015 15:25;26.1
03/10/2015 15:30;25.9
03/10/2015 15:35;25.9
03/10/2015 15:40;25.8
03/10/2015 15:45;25.7
03/10/2015 15:50;25.7
03/10/2015 15:55;25.6
03/10/2015 16:00;25.8
03/10/2015 16:05;25.4
03/10/2015 16:10;25.4
03/10/2015 16:15;25.3
03/10/2015 16:20;25.4
03/10/2015 16:25;25.2
03/10/2015 16:30;25.3
03/10/2015 16:35;25.3
03/10/2015 16:40;25.3
03/10/2015 16:45;25.3
03/10/2015 16:50;25.3
03/10/2015 16:55;25.2
03/10/2015 17:00;24.9
03/10/2015 17:05;24.8
03/10/2015 17:10;24.1
03/10/2015 17:15;23.5
03/10/2015 17:20;23.2
03/10/2015 17:25;22.9
03/10/2015 17:30;22.8
03/10/2015 17:35;22.5
03/10/2015 17:40;22.3
03/10/2015 17:45;22
03/10/2015 17:50;21.9
03/10/2015 17:55;21.6
03/10/2015 18:00;21.5
03/10/2015 18:05;21.3
03/10/2015 18:10;21.1
03/10/2015 18:15;21.1
03/10/2015 18:20;21.1
03/10/2015 18:25;20.9
03/10/2015 18:30;20.6
03/10/2015 18:35;20.6
03/10/2015 18:40;20.6
03/10/2015 18:45;20.5
03/10/2015 18:50;20.6
03/10/2015 18:55;20.5
03/10/2015 19:00;20.4
03/10/2015 19:05;20.3
03/10/2015 19:10;20.4
03/10/2015 19:15;20.3
03/10/2015 19:20;20.2
03/10/2015 19:25;20.1
03/10/2015 19:30;20.1
03/10/2015 19:35;20.1
03/10/2015 19:40;20
03/10/2015 19:45;20
03/10/2015 19:50;19.9
03/10/2015 19:55;19.9
03/10/2015 20:00;19.9
03/10/2015 20:05;19.7
03/10/2015 20:10;19.7
03/10/2015 20:15;19.7
03/10/2015 20:20;19.7
03/10/2015 20:25;19.6
03/10/2015 20:30;19.5
03/10/2015 20:35;19.6
03/10/2015 20:40;19.5
03/10/2015 20:45;19.4
03/10/2015 20:50;19.4
03/10/2015 20:55;19.4
03/10/2015 21:00;19.4
03/10/2015 21:05;19.2
03/10/2015 21:10;19.2
03/10/2015 21:15;19.2
03/10/2015 21:20;19.2
03/10/2015 21:25;19.4
03/10/2015 21:30;19.2
03/10/2015 21:35;19.4
03/10/2015 21:40;19.1
03/10/2015 21:45;19.2
03/10/2015 21:50;19.2
03/10/2015 21:55;19.1
03/10/2015 22:00;19.2
03/10/2015 22:05;19.2
03/10/2015 22:10;19.2
03/10/2015 22:15;19.1
03/10/2015 22:20;19.2
03/10/2015 22:25;19.1
03/10/2015 22:30;19.2
03/10/2015 22:35;19.1
03/10/2015 22:40;19.2
03/10/2015 22:45;19.2
03/10/2015 22:50;19.2
03/10/2015 22:55;19.1
03/10/2015 23:00;19.1
03/10/2015 23:05;19.1
03/10/2015 23:10;19.2
03/10/2015 23:15;19.1
03/10/2015 23:20;19.1
03/10/2015 23:25;19.2
03/10/2015 23:30;19.2
03/10/2015 23:35;19.4
03/10/2015 23:40;19.4
03/10/2015 23:45;19.4
03/10/2015 23:50;19.2
03/10/2015 23:55;19.4
04/10/2015 00:00;19.2
04/10/2015 00:05;19
04/10/2015 00:10;19.1
04/10/2015 00:15;19.1
04/10/2015 00:20;19.1
04/10/2015 00:25;19
04/10/2015 00:30;19
04/10/2015 00:35;19.1
04/10/2015 00:40;18.9
04/10/2015 00:45;19
04/10/2015 00:50;19
04/10/2015 00:55;19
04/10/2015 01:00;19
04/10/2015 01:05;19
04/10/2015 01:10;19
04/10/2015 01:15;18.9
04/10/2015 01:20;19.1
04/10/2015 01:25;18.8
04/10/2015 01:30;19
04/10/2015 01:35;18.9
04/10/2015 01:40;19
04/10/2015 01:45;18.9
04/10/2015 01:50;18.9
04/10/2015 01:55;18.9
04/10/2015 02:00;18.9
04/10/2015 02:05;18.9
04/10/2015 02:10;18.9
04/10/2015 02:15;19
04/10/2015 02:20;18.9
04/10/2015 02:25;18.9
04/10/2015 02:30;18.9
04/10/2015 02:35;18.9
04/10/2015 02:40;18.8
04/10/2015 02:45;18.8
04/10/2015 02:50;19
04/10/2015 02:55;18.9
04/10/2015 03:00;19
04/10/2015 03:05;18.8
04/10/2015 03:10;19
04/10/2015 03:15;18.8
04/10/2015 03:20;18.9
04/10/2015 03:25;19
04/10/2015 03:30;18.9
04/10/2015 03:35;18.8
04/10/2015 03:40;18.8
04/10/2015 03:45;18.9
04/10/2015 03:50;18.8
04/10/2015 03:55;18.8
04/10/2015 04:00;18.8
04/10/2015 04:05;18.8
04/10/2015 04:10;18.8
04/10/2015 04:15;18.8
04/10/2015 04:20;18.9
04/10/2015 04:25;18.9
04/10/2015 04:30;19
04/10/2015 04:35;19
04/10/2015 04:40;18.9
04/10/2015 04:45;19
04/10/2015 04:50;18.9
04/10/2015 04:55;18.9
04/10/2015 05:00;19
04/10/2015 05:05;18.9
04/10/2015 05:10;18.9
04/10/2015 05:15;18.9
04/10/2015 05:20;18.9
04/10/2015 05:25;19
04/10/2015 05:30;18.9
04/10/2015 05:35;19
04/10/2015 05:40;18.9
04/10/2015 05:45;18.9
04/10/2015 05:50;19
04/10/2015 05:55;19.1
04/10/2015 06:00;19
04/10/2015 06:05;19.1
04/10/2015 06:10;19
04/10/2015 06:15;19
04/10/2015 06:20;19
04/10/2015 06:25;19.1
04/10/2015 06:30;19.1
04/10/2015 06:35;19.2
04/10/2015 06:40;19.2
04/10/2015 06:45;19.2
04/10/2015 06:50;19.2
04/10/2015 06:55;19.4
04/10/2015 07:00;19.2
04/10/2015 07:05;19.5
04/10/2015 07:10;19.6
04/10/2015 07:15;19.6
04/10/2015 07:20;19.7
04/10/2015 07:25;19.6
04/10/2015 07:30;19.7
04/10/2015 07:35;20
04/10/2015 07:40;19.9
04/10/2015 07:45;19.8
04/10/2015 07:50;20
04/10/2015 07:55;20.1
04/10/2015 08:00;20
04/10/2015 08:05;20.2
04/10/2015 08:10;20.3
04/10/2015 08:15;20.6
04/10/2015 08:20;20.6
04/10/2015 08:25;20.4
04/10/2015 08:30;20.6
04/10/2015 08:35;20.8
04/10/2015 08:40;20.6
04/10/2015 08:45;20.5
04/10/2015 08:50;20.5
04/10/2015 08:55;20.4
04/10/2015 09:00;20.4
04/10/2015 09:05;20.5
04/10/2015 09:10;20.4
04/10/2015 09:15;20.3
04/10/2015 09:20;20.4
04/10/2015 09:25;20.5
04/10/2015 09:30;20.5
04/10/2015 09:35;20.8
04/10/2015 09:40;20.6
04/10/2015 09:45;20.6
04/10/2015 09:50;20.6
04/10/2015 09:55;20.6
04/10/2015 10:00;20.9
04/10/2015 10:05;20.8
04/10/2015 10:10;20.6
04/10/2015 10:15;20.5
04/10/2015 10:20;20.5
04/10/2015 10:25;20.5
04/10/2015 10:30;20.4
04/10/2015 10:35;20.5
04/10/2015 10:40;20.5
04/10/2015 10:45;20.5
04/10/2015 10:50;20.5
04/10/2015 10:55;20.4
04/10/2015 11:00;20.6
04/10/2015 11:05;20.9
04/10/2015 11:10;20.5
04/10/2015 11:15;20.3
04/10/2015 11:20;20.3
04/10/2015 11:25;20.4
04/10/2015 11:30;20.1
04/10/2015 11:35;20.1
04/10/2015 11:40;19.9
04/10/2015 11:45;19.9
04/10/2015 11:50;20
04/10/2015 11:55;19.8
04/10/2015 12:00;19.8
04/10/2015 12:05;19.5
04/10/2015 12:10;19.4
04/10/2015 12:15;19.1
04/10/2015 12:20;18.9
04/10/2015 12:25;18.8
04/10/2015 12:30;18.7
04/10/2015 12:35;18.6
04/10/2015 12:40;18.6
04/10/2015 12:45;18.5
04/10/2015 12:50;18.4
04/10/2015 12:55;18.2
04/10/2015 13:00;18.2
04/10/2015 13:05;18.1
04/10/2015 13:10;18
04/10/2015 13:15;18
04/10/2015 13:20;18.1
04/10/2015 13:25;18.1
04/10/2015 13:30;18.2
04/10/2015 13:35;18
04/10/2015 13:40;18.1
04/10/2015 13:45;18
04/10/2015 13:50;18.1
04/10/2015 13:55;18.1
04/10/2015 14:00;18.3
04/10/2015 14:05;18.2
04/10/2015 14:10;18.2
04/10/2015 14:15;18.2
04/10/2015 14:20;18.1
04/10/2015 14:25;18.3
04/10/2015 14:30;18.6
04/10/2015 14:35;18.6
04/10/2015 14:40;19.2
04/10/2015 14:45;18.7
04/10/2015 14:50;19
04/10/2015 14:55;19
04/10/2015 15:00;19.5
04/10/2015 15:05;19.7
04/10/2015 15:10;19.6
04/10/2015 15:15;19.7
04/10/2015 15:20;19.6
04/10/2015 15:25;19.5
04/10/2015 15:30;19.2
04/10/2015 15:35;19.5
04/10/2015 15:40;19.7
04/10/2015 15:45;19.7
04/10/2015 15:50;19.5
04/10/2015 15:55;19.6
04/10/2015 16:00;19.1
04/10/2015 16:05;19.1
04/10/2015 16:10;19.1
04/10/2015 16:15;19.2
04/10/2015 16:20;18.9
04/10/2015 16:25;18.8
04/10/2015 16:30;18.6
04/10/2015 16:35;18.3
04/10/2015 16:40;18.3
04/10/2015 16:45;18.3
04/10/2015 16:50;18.3
